"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV911","ASV911",42.22712595765,-8.90894132195626,1.93127637202901,-4.61298105801214,3.96934488858661e-06,1.49247367810856e-05,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trichosporiella","Trichosporiella_multisporum","100","100","100","100","94","94","94"
"ASV915","ASV915",49.7525872853758,-23.5915912924644,2.58974946261831,-9.10960370221012,8.26834386235501e-20,1.19326560622422e-18,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormia","Unclassified","100","100","100","100","98","98","98"
"ASV934","ASV934",33.3420428524758,8.43659609287496,1.25251777526101,6.73570967175842,1.63131733658375e-11,1.12202802174785e-10,"Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Furcasterigmium","Furcasterigmium_furcatum","100","100","100","100","100","100","100"
"ASV1014","ASV1014",40.7291561240807,-8.8567573640536,1.79655069871713,-4.92986775735191,8.22852983037619e-07,3.41241972377366e-06,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Spooneromyces","Spooneromyces_laeticolor","100","100","99","99","99","93","79"
"ASV1049","ASV1049",31.1135283313013,8.33646019921871,1.55374590124033,5.36539481298959,8.0772341320751e-08,3.99610530744768e-07,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Chalastospora","Chalastospora_gossypii","100","100","100","100","70","70","70"
"ASV1115","ASV1115",31.7982740281205,8.36752927168754,1.29504191107983,6.46120345611867,1.03873548166536e-10,6.81217222859606e-10,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","Lophiostoma_scrophulariicola","100","100","100","100","100","93","82"
"ASV1116","ASV1116",23.6544449198318,23.1671044379034,2.52906241928606,9.16035296765959,5.17278431798831e-20,8.10402876484835e-19,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Cephalothecaceae","Phialemonium","Unclassified","100","100","100","100","100","83","45"
"ASV1117","ASV1117",27.7578240403009,8.1719952424247,1.54296200334475,5.29630361908453,1.18170294399261e-07,5.74552121044683e-07,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Unclassified","100","100","100","100","100","100","50"
"ASV1145","ASV1145",8.52187742583229,-22.663579930391,2.94670990003087,-7.6911473131962,1.45821416625811e-14,1.17490398538511e-13,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormia","Unclassified","100","100","100","100","98","98","98"
"ASV1152","ASV1152",29.8785932999021,-8.4102535363492,1.74183911449585,-4.82837563260451,1.37651258651785e-06,5.62574709272511e-06,"Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Powellomycetaceae","Powellomyces","Powellomyces_hirtus","100","100","100","100","100","100","100"
"ASV1171","ASV1171",30.9511305826935,8.32824977984253,1.3215970797677,6.30165570682584,2.94482738785397e-10,1.84542516305515e-09,"Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidales_fam_Incertae_sedis","Rhizophlyctidales_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV1187","ASV1187",28.576090685195,3.86669305818405,1.12478059048012,3.43773095918513,0.000586610220872304,0.00143847028074774,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Unclassified","100","100","100","100","100","96","39"
"ASV1214","ASV1214",32.6128645742681,-6.38449019268269,2.28398180290667,-2.79533321349478,0.00518462463607335,0.0103485081329409,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Trichosporiella","Trichosporiella_multisporum","100","100","100","100","94","94","94"
"ASV1258","ASV1258",26.6854440270059,-8.24709252531555,1.72028528370161,-4.79402608593496,1.63467004314908e-06,6.49263312912734e-06,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria_chlamydosporigena","100","100","100","100","100","100","82"
"ASV1283","ASV1283",24.9057407699772,-8.14753519008468,1.89169777832496,-4.30699622499904,1.65486433154954e-05,5.3640430057123e-05,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Unclassified","100","100","100","100","100","100","42"
"ASV1296","ASV1296",24.9543283326871,8.01767849337234,1.24687879209164,6.43019878453677,1.27437176774415e-10,8.16756451145112e-10,"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Rhizophydiales_gen_Incertae_sedis","Unclassified","86","86","76","76","76","76","76"
"ASV1301","ASV1301",24.5207425462814,7.99226467612849,1.11397683042124,7.17453402788125,7.25538754364961e-13,5.52978185759241e-12,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Marasmius","Unclassified","100","100","100","100","100","100","48"
"ASV1327","ASV1327",24.8644579278852,3.54846071977171,0.857714547780011,4.13711150050567,3.51705229259875e-05,0.000110200971834761,"Fungi","Mucoromycota","Mucoromycetes","Mucorales","Rhizopodaceae","Rhizopus","Rhizopus_arrhizus","100","100","100","100","100","100","100"
